Id,Zone,Type,Location,Baths,Area,Purpose,Bedrooms,Added,Price,hasFlooring,hasElectricityBackup,hasLift,hasGarden,hasParking,hasSwimmingPool,hasJacuzzi,hasMaintenanceStaff,hasSecurityStaff,URL
23818698,DHA Phase 7 Extension,House,"DHA Phase 7 Extension, DHA Defence, Karachi, Sindh",4,4.2 Marla,For Sale,3,2 months ago,4.6 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_one_unit_house_is_available_for_sale_with_basement-23818698-1674-1.html
21398585,DHA Phase 5,House,"DHA Phase 5, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,7 months ago,17 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_furnish_bungalow_for_sale-21398585-1482-1.html
21468241,DHA Phase 2,House,"DHA Phase 2, DHA Defence, Karachi, Sindh",5,16 Marla,For Sale,5,7 months ago,7 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_2_banglow_for_sale_in_dha_phase_2-21468241-1479-1.html
22970777,DHA Phase 2 Extension,Flat,"DHA Phase 2 Extension, DHA Defence, Karachi, Sindh",4,8.9 Marla,For Sale,4,3 months ago,2 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_2000_sq_ft_apartment_for_sale-22970777-1672-1.html
22280096,DHA Phase 2,House,"DHA Phase 2, DHA Defence, Karachi, Sindh",4,8 Marla,For Sale,4,5 months ago,4 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_2_bungalow_is_available_for_sale-22280096-1479-1.html
23061593,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",7,2 Kanal,For Sale,6,3 months ago,30 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale_in_d_h_a_phase_6_lahore-23061593-1483-1.html
22738058,DHA Phase 2,House,"DHA Phase 2, DHA Defence, Karachi, Sindh",5,2 Kanal,For Sale,5,4 months ago,13.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_2_dha_phase_2_house_is_available_for_sale-22738058-1479-1.html
21971103,Zamzama Commercial Area,Flat,"Zamzama Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",2,4 Marla,For Sale,2,6 months ago,65 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_5_zamzama_commercial_area_2_bed_d_d_apartment_for_sale-21971103-8486-1.html
22808729,DHA Phase 4,House,"DHA Phase 4, DHA Defence, Karachi, Sindh",4,12 Marla,For Sale,4,4 months ago,6.3 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_4_old_construction_park_facing_house_for_sale_in_dha_phase_4-22808729-1481-1.html
23313254,DHA Phase 5,Penthouse,"DHA Phase 5, DHA Defence, Karachi, Sindh",2,8 Marla,For Sale,2,3 months ago,2 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_florida_homes_apartment_pent_house_for_sale-23313254-1482-1.html
23536656,DHA Phase 1,House,"DHA Phase 1, DHA Defence, Karachi, Sindh",6,1.2 Kanal,For Sale,6,2 months ago,9 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_1_dha_phase_1_bungalow_for_sale-23536656-1478-1.html
21513231,DHA Phase 2,House,"DHA Phase 2, DHA Defence, Karachi, Sindh",6,16 Marla,For Sale,7,7 months ago,6.75 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_2_400_sq_yd_bungalow_for_sale-21513231-1479-1.html
21515190,DHA Phase 5,House,"DHA Phase 5, DHA Defence, Karachi, Sindh",5,1 Kanal,For Sale,5,7 months ago,17 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_furnished_bungalow_for_sale-21515190-1482-1.html
23690001,DHA Phase 6,Flat,"DHA Phase 6, DHA Defence, Karachi, Sindh",3,4.5 Marla,For Sale,2,2 months ago,1.3 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_like_new_2_bedrooms_apartment_with_lift_in_rahat_commercial-23690001-1483-1.html
24056806,Saba Commercial Area,Flat,"Saba Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",3,4 Marla,For Sale,2,1 month ago,90 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_5_saba_commercial_area_flat_for_sale_on_ideal_location-24056806-6671-1.html
24028154,DHA Phase 1,Flat,"DHA Phase 1, DHA Defence, Karachi, Sindh",2,4.4 Marla,For Sale,2,1 month ago,75 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_1_flat_for_sale_in_dha_phase_1_west_east_open_with_balcony_ideal_location_east_approach-24028154-1478-1.html
24164141,DHA Phase 2 Extension,Flat,"DHA Phase 2 Extension, DHA Defence, Karachi, Sindh",2,5 Marla,For Sale,2,1 month ago,85 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_125_yard_flat_full_renovated__flat_for_sale-24164141-1672-1.html
23700706,Badar Commercial Area,Flat,"Badar Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",2,4 Marla,For Sale,2,2 months ago,82 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_two_bedroom_apartment_for_sale-23700706-8484-1.html
24331652,DHA Phase 6,Flat,"DHA Phase 6, DHA Defence, Karachi, Sindh",2,2.4 Marla,For Sale,2,4 weeks ago,85 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_studio_apartment_for_sale-24331652-1483-1.html
24380541,DHA Phase 8,House,"DHA Phase 8, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,3 weeks ago,15.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_8_house_for_sale_in_dha_phase_8__measuring_500_yd_brand_new-24380541-1485-1.html
23545573,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",7,2 Kanal,For Sale,6,2 months ago,25 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_bungalow_is_available_at_good_location-23545573-1483-1.html
24748877,DHA Phase 7 Extension,House,"DHA Phase 7 Extension, DHA Defence, Karachi, Sindh",5,4.4 Marla,For Sale,5,6 days ago,3.8 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_house_of_1000__square_feet_available_in_dha_defence-24748877-1674-1.html
21120116,Emaar Crescent Bay,Flat,"Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",4,11.6 Marla,For Sale,3,1 week ago,6.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_8_emaar_crescent_bay_brand_new_3_bedroom_apartment_available_for_sale_in_emaar-21120116-8503-1.html
24200362,DHA Phase 2 Extension,Flat,"DHA Phase 2 Extension, DHA Defence, Karachi, Sindh",4,9.6 Marla,For Sale,4,1 month ago,2.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_flat_for_sale-24200362-1672-1.html
24780769,Rahat Commercial Area,Flat,"Rahat Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,4.2 Marla,For Sale,2,3 days ago,1.03 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_rahat_commercial_area_flat_for_sale_in_beautiful_dha_defence-24780769-8502-1.html
24203491,Emaar Crescent Bay,Flat,"Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",2,5.2 Marla,For Sale,1,1 month ago,3.4 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_8_emaar_crescent_bay_flat_for_sale_panorama_dha_phase_viii-24203491-8503-1.html
24826946,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,1 day ago,17.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_500_sq_yards_house_for_sale_in_dha-24826946-1483-1.html
24734739,DHA Phase 2 Extension,Flat,"DHA Phase 2 Extension, DHA Defence, Karachi, Sindh",2,4.2 Marla,For Sale,2,1 week ago,75 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_2nd_floor_flat_for_sale_in_dha_phase_2_extension_in_low_price-24734739-1672-1.html
22579963,DHA Phase 8,Flat,"DHA Phase 8, DHA Defence, Karachi, Sindh",-,9.6 Marla,For Sale,-,4 months ago,5.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_8_corol_tower_2_flat_for_sale-22579963-1485-1.html
24639571,DHA Phase 4,Flat,"DHA Phase 4, DHA Defence, Karachi, Sindh",2,4 Marla,For Sale,2,2 weeks ago,98 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_4_dha_phase_4_flat_for_sale_near_baitussalam_masjid-24639571-1481-1.html
24814832,DHA Phase 2 Extension,Flat,"DHA Phase 2 Extension, DHA Defence, Karachi, Sindh",2,4 Marla,For Sale,2,2 days ago,95 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_flat_available_for_sale_in_dha_defence-24814832-1672-1.html
21076671,Emaar Crescent Bay,Flat,"Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",2,7.3 Marla,For Sale,2,7 months ago,3.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_8_emaar_crescent_bay_10th_floor_flat_is_available_for_sale_in_emaar_crescent_bay-21076671-8503-1.html
21450451,DHA Phase 7,House,"DHA Phase 7, DHA Defence, Karachi, Sindh",8,2 Kanal,For Sale,6,7 months ago,19.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_7_1000_sq_yards_slightly_used_house_for_sale_at_most_valuable_location-21450451-1484-1.html
21180751,DHA Phase 2,House,"DHA Phase 2, DHA Defence, Karachi, Sindh",4,1 Kanal,For Sale,5,7 months ago,7 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_2_bungalow_is_available_for_sale-21180751-1479-1.html
24491441,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",5,2 Kanal,For Sale,5,3 weeks ago,17.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_1000_sq__yard_bungalow_available_for_sale_in_dha_phase_6-24491441-1483-1.html
24735671,Badar Commercial Area,Flat,"Badar Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",3,6 Marla,For Sale,4,1 week ago,1.3 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_flat_sized_1350__square_feet_is_available_for_sale_in_dha_defence-24735671-8484-1.html
22579942,DHA Phase 8,Flat,"DHA Phase 8, DHA Defence, Karachi, Sindh",5,16.3 Marla,For Sale,4,4 months ago,7.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_8_coroal_tower_1__flat_for_sale_having_4_bed__for_sale-22579942-1485-1.html
21051231,DHA Defence,House,"DHA Defence, Karachi, Sindh",4,1 Kanal,For Sale,5,7 months ago,6 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/karachi_dha_defence_banglow_is_available_for_sale_in_d_h_a__defence-21051231-213-1.html
24139567,DHA Phase 8,House,"DHA Phase 8, DHA Defence, Karachi, Sindh",5,1 Kanal,For Sale,5,1 month ago,11 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_8_bungalow_is_available_for_sale-24139567-1485-1.html
20907327,DHA Phase 7,Flat,"DHA Phase 7, DHA Defence, Karachi, Sindh",3,8.9 Marla,For Sale,3,8 months ago,1.85 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_7_corner_3rd_floor_flat_west_open_with_extra_terrace_and_roof-20907327-1484-1.html
24736461,Commercial Area,Flat,"Commercial Area, DHA Phase 2 Extension, DHA Defence, Karachi, Sindh",2,4.2 Marla,For Sale,2,6 days ago,80 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_2_extension_commercial_area_2_bed_dd_2nd_floor_apartment_defense_phase_2_ext_bungalow_facing_good_condition-24736461-10371-1.html
24198299,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",7,2 Kanal,For Sale,5,1 month ago,18 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_bungalow_of_1000_yard-24198299-1483-1.html
21799128,DHA Phase 2 Extension,Flat,"DHA Phase 2 Extension, DHA Defence, Karachi, Sindh",3,8 Marla,For Sale,3,6 months ago,1.6 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_flat_is_available_for_sale-21799128-1672-1.html
21024196,Badar Commercial Area,House,"Badar Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,7 months ago,12.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_house_is_available_for_sale_badar_commercial_opp__bank_islami-21024196-8484-1.html
21218276,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",7,1.3 Kanal,For Sale,6,7 months ago,15.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_brand_new_bungalow_is_available_for_sale-21218276-1483-1.html
22774344,DHA Phase 6,Flat,"DHA Phase 6, DHA Defence, Karachi, Sindh",3,7.6 Marla,For Sale,3,4 months ago,2.25 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_3_bed_d_d_flat_for_sale_at_ittihad_commercial_dha_phase_6-22774344-1483-1.html
22488534,DHA Phase 2,Flat,"DHA Phase 2, DHA Defence, Karachi, Sindh",2,3.6 Marla,For Sale,2,5 months ago,85 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_2_flat_available_on_sale_good_location-22488534-1479-1.html
22110749,DHA Phase 8 - Zone B,House,"DHA Phase 8 - Zone B, DHA Phase 8, DHA Defence, Karachi, Sindh",3,4 Marla,For Sale,3,6 months ago,4.25 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_zone_b_bungalow_is_available_for_sale-22110749-6678-1.html
22875110,DHA Phase 8 - Zone A,House,"DHA Phase 8 - Zone A, DHA Phase 8, DHA Defence, Karachi, Sindh",6,1.4 Kanal,For Sale,6,3 months ago,14.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_zone_a_an_amazing_700_yards_slightly_used_house_with_a_majestic_view-22875110-6677-1.html
22501132,DHA Phase 2 Extension,Flat,"DHA Phase 2 Extension, DHA Defence, Karachi, Sindh",2,4 Marla,For Sale,2,5 months ago,90 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_flat_is_available_for_sale-22501132-1672-1.html
22620638,Sehar Commercial Area,Flat,"Sehar Commercial Area, DHA Phase 7, DHA Defence, Karachi, Sindh",3,5.3 Marla,For Sale,3,3 months ago,1.35 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_7_sehar_commercial_area_3_bedrooms_apartment_is_available_for_sale-22620638-8489-1.html
22798283,DHA Phase 2 Extension,Flat,"DHA Phase 2 Extension, DHA Defence, Karachi, Sindh",2,4 Marla,For Sale,3,4 months ago,1.05 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_4th_floor__3_bedrooms_flat_avalaible_for_sale_-22798283-1672-1.html
23025494,DHA Phase 8 - Zone B,House,"DHA Phase 8 - Zone B, DHA Phase 8, DHA Defence, Karachi, Sindh",5,2.7 Kanal,For Sale,5,3 months ago,6.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_8_dha_phase_8_zone_b_iqbal_staff_lane_150_yard_brand_new_bungalow_for_sale-23025494-6678-1.html
22850317,Rahat Commercial Area,House,"Rahat Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",5,1 Kanal,For Sale,5,4 months ago,11 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_rahat_commercial_area_fabulous_house_for_family_with_nice_space-22850317-8502-1.html
23131759,DHA Phase 8,House,"DHA Phase 8, DHA Defence, Karachi, Sindh",4,4 Marla,For Sale,4,3 months ago,3.3 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_8_4_bedrooms_bungalow_is_available_for_sale-23131759-1485-1.html
23989419,Badar Commercial Area,Flat,"Badar Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",3,8 Marla,For Sale,3,1 month ago,1.65 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_flat_is_available_for_sale-23989419-8484-1.html
24019988,Badar Commercial Area,Flat,"Badar Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",2,4.4 Marla,For Sale,2,1 month ago,1.1 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_apartment_is_available_for_sale_-24019988-8484-1.html
22964461,DHA Phase 8,Flat,"DHA Phase 8, DHA Defence, Karachi, Sindh",4,16 Marla,For Sale,3,3 months ago,6.4 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_8_defence_creek_vista_apartment_for_sale-22964461-1485-1.html
24161020,DHA Phase 5,House,"DHA Phase 5, DHA Defence, Karachi, Sindh",8,2 Kanal,For Sale,8,1 month ago,13.25 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_1000_sq_yards_2_unit_bungalow_for_sale-24161020-1482-1.html
24024427,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1.3 Kanal,For Sale,6,1 month ago,13 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_666_yards_bungalow_for_sale_street_of_bukhari-24024427-1483-1.html
24090747,DHA Phase 7 Extension,Flat,"DHA Phase 7 Extension, DHA Defence, Karachi, Sindh",3,4.2 Marla,For Sale,3,1 month ago,1.2 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_7_extension_khy_jami_2nd_street_37c_flat_402-24090747-1674-1.html
24301535,Creek Vista,Flat,"Creek Vista, DHA Phase 8, DHA Defence, Karachi, Sindh",4,16.7 Marla,For Sale,4,4 weeks ago,3 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_8_creek_vista_flat_is_available_for_sale-24301535-9058-1.html
24116900,DHA Defence,House,"DHA Defence, Karachi, Sindh",-,2 Kanal,For Sale,-,1 month ago,12 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/karachi_dha_defence_house_is_available_for_sale-24116900-213-1.html
24328448,Creek Vista,Flat,"Creek Vista, DHA Phase 8, DHA Defence, Karachi, Sindh",5,16.7 Marla,For Sale,4,4 weeks ago,7.7 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_8_creek_vista_4_bed_creek_vista_apartment_for_sale-24328448-9058-1.html
24321831,DHA Phase 5,House,"DHA Phase 5, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,4 weeks ago,11 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_bungalow_for_sale_in_dha_phase_5-24321831-1482-1.html
24302506,Pearl Towers,Flat,"Pearl Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",3,7.3 Marla,For Sale,2,4 weeks ago,4.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/emaar_crescent_bay_pearl_towers_apartment_for_sale_in_pearl_tower_1-24302506-10719-1.html
24020307,Rahat Commercial Area,Flat,"Rahat Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,4.2 Marla,For Sale,2,1 month ago,1.4 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_rahat_commercial_area_2_bed_apartment_available_for_sale-24020307-8502-1.html
24389467,DHA Phase 4,House,"DHA Phase 4, DHA Defence, Karachi, Sindh",3,12 Marla,For Sale,3,3 weeks ago,6 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_4_house_is_available_for_sale-24389467-1481-1.html
24404860,DHA Phase 2 Extension,Flat,"DHA Phase 2 Extension, DHA Defence, Karachi, Sindh",3,8 Marla,For Sale,3,3 weeks ago,1.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_flat_is_available_for_sale-24404860-1672-1.html
24352362,DHA Phase 4,Flat,"DHA Phase 4, DHA Defence, Karachi, Sindh",3,5.8 Marla,For Sale,3,3 weeks ago,2.3 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_4_flat_is_available_for_sale-24352362-1481-1.html
24422303,DHA Phase 2,House,"DHA Phase 2, DHA Defence, Karachi, Sindh",7,1.6 Kanal,For Sale,6,3 weeks ago,9.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_2_800_sq_yards_maintained_house_for_sale-24422303-1479-1.html
24408083,Zamzama Commercial Area,Flat,"Zamzama Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",3,7.6 Marla,For Sale,3,3 weeks ago,2.25 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_5_zamzama_commercial_area_3_bedroom_1st_floor_lift_car_parking_backup_generator-24408083-8486-1.html
24487941,DHA Phase 2,Flat,"DHA Phase 2, DHA Defence, Karachi, Sindh",3,5 Marla,For Sale,3,3 weeks ago,1.27 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_2_flat_is_available_for_sale-24487941-1479-1.html
24463397,DHA Phase 2 Extension,Flat,"DHA Phase 2 Extension, DHA Defence, Karachi, Sindh",3,5.1 Marla,For Sale,5,3 weeks ago,1.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_flat_is_available_for_sale-24463397-1672-1.html
24501285,Shahbaz Commercial Area,Flat,"Shahbaz Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",4,9.6 Marla,For Sale,5,3 weeks ago,1.35 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_shahbaz_commercial_area_perfect_2150__square_feet_flat_in_shahbaz_commercial_area_for_sale-24501285-8488-1.html
24426231,DHA Phase 2,Flat,"DHA Phase 2, DHA Defence, Karachi, Sindh",3,5.9 Marla,For Sale,3,3 weeks ago,1.25 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_2_flat_available_for_sale_in_dha_defence-24426231-1479-1.html
24560690,Ittehad Commercial Area,Flat,"Ittehad Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",4,7.6 Marla,For Sale,3,2 weeks ago,2.85 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_ittehad_commercial_area_apartment_is_available_for_sale-24560690-6673-1.html
23516401,Saba Commercial Area,Flat,"Saba Commercial Area, DHA Phase 5, DHA Defence, Karachi, Sindh",2,4.2 Marla,For Sale,2,2 months ago,75 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_5_saba_commercial_area_apartment_available_for_sale_in_dha_karachi_phase_5-23516401-6671-1.html
24556925,DHA Phase 6,House,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,1 Kanal,For Sale,6,2 weeks ago,13.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_6_house_is_available_for_sale-24556925-1483-1.html
23696131,Khalid Commercial Area,Flat,"Khalid Commercial Area, DHA Phase 7 Extension, DHA Defence, Karachi, Sindh",2,4.2 Marla,For Sale,2,2 months ago,97 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_7_extension_khalid_commercial_area_2_bedroom_brand_new_flat-23696131-8490-1.html
24500716,DHA Phase 2,House,"DHA Phase 2, DHA Defence, Karachi, Sindh",-,5.8 Kanal,For Sale,-,3 weeks ago,28 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_2_main_sunset_boulevard_2900_yards_old_bungalow_for_sale-24500716-1479-1.html
23702992,DHA Phase 5,House,"DHA Phase 5, DHA Defence, Karachi, Sindh",8,1 Kanal,For Sale,5,2 months ago,7.75 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_5_bungalow__is_available_for_sale-23702992-1482-1.html
23711335,DHA Phase 2,Flat,"DHA Phase 2, DHA Defence, Karachi, Sindh",3,4.9 Marla,For Sale,3,2 months ago,1.35 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_2_residential_flat_for_sale_bookings-23711335-1479-1.html
23715232,DHA Defence,House,"DHA Defence, Karachi, Sindh",6,1.3 Kanal,For Sale,6,2 months ago,14 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/karachi_dha_defence_owais_sheikh_signature_real_estate_offer_666_sq_yd_outclass_bungalow_with_basement_for_sale-23715232-213-1.html
22964290,DHA Phase 7,Flat,"DHA Phase 7, DHA Defence, Karachi, Sindh",2,4 Marla,For Sale,2,2 months ago,70 Lakh,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_7_2_bedrooms_apartment_for_sale-22964290-1484-1.html
23714800,Nishat Commercial Area,Flat,"Nishat Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",3,5.1 Marla,For Sale,3,2 months ago,1.6 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_6_nishat_commercial_area_apartment_is_available_for_sale-23714800-8491-1.html
23725004,DHA Phase 4,House,"DHA Phase 4, DHA Defence, Karachi, Sindh",6,14 Marla,For Sale,6,2 months ago,6.5 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/d_h_a_dha_phase_4_350_yards_house_for_sale-23725004-1481-1.html
23854087,Sehar Commercial Area,Flat,"Sehar Commercial Area, DHA Phase 7, DHA Defence, Karachi, Sindh",3,4.9 Marla,For Sale,3,2 months ago,1.25 Crore,0,0,0,0,0,0,0,0,0,https://www.zameen.com/Property/dha_phase_7_sehar_commercial_area_3_bedroom_flat_available_for_sale-23854087-8489-1.html
